time_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
10293,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10294,-1.36,-0.02,-0.05,-0.08,-0.11,-0.07
10295,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10296,-1.16,-0.02,-0.05,0.03,-0.21,-0.17
10297,-1.26,-0.02,0.05,-0.08,-0.21,-0.17
10298,-1.26,-0.13,-0.05,0.13,-0.21,-0.07
10299,-1.26,-0.13,-0.16,0.13,-0.11,-0.07
10300,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10301,-1.36,-0.02,-0.16,0.03,-0.11,-0.07
10302,-1.26,-0.13,-0.16,0.03,-0.11,-0.07
10303,-1.26,-0.02,-0.16,-0.08,-0.21,-0.07
10304,-1.26,-0.02,-0.16,-0.08,-0.21,-0.17
10305,-1.36,-0.02,-0.05,0.03,-0.11,-0.17
10306,-1.16,-0.02,-0.05,-0.18,-0.21,-0.17
10307,-1.26,-0.02,-0.05,-0.08,-0.21,-0.07
10308,-1.26,-0.13,-0.05,-0.18,-0.11,-0.07
10309,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10310,-1.26,0.08,-0.05,-0.08,-0.21,-0.07
10311,-1.26,-0.02,-0.05,0.13,-0.11,-0.07
10312,-1.36,-0.02,-0.05,0.03,-0.00,-0.28
10313,-1.16,-0.13,-0.05,-0.08,-0.11,-0.07
10314,-1.36,-0.02,-0.16,0.03,-0.11,-0.07
10315,-1.26,-0.13,-0.05,0.03,-0.21,-0.07
10316,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10317,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10318,-1.16,-0.02,-0.05,0.03,-0.11,-0.17
10319,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10320,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10321,-1.26,0.08,-0.05,0.03,-0.31,-0.28
10322,-1.26,-0.13,-0.05,-0.08,-0.00,-0.17
10323,-1.36,-0.02,-0.05,-0.08,-0.21,-0.07
10324,-1.26,-0.02,-0.05,0.03,-0.11,0.04
10325,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10326,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10327,-1.16,-0.02,-0.05,0.03,-0.11,-0.17
10328,-1.26,-0.02,-0.05,0.03,-0.21,-0.17
10329,-1.16,-0.02,-0.05,0.03,-0.11,-0.28
10330,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10331,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10332,-1.26,-0.02,-0.05,0.03,-0.21,-0.17
10333,-1.16,-0.02,-0.05,0.03,-0.11,-0.07
10334,-1.36,-0.13,-0.05,-0.08,-0.11,-0.07
10335,-1.26,-0.02,-0.05,0.03,-0.00,-0.17
10336,-1.16,-0.02,-0.05,-0.08,-0.11,-0.28
10337,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10338,-1.26,-0.13,-0.05,0.03,-0.21,-0.17
10339,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10340,-1.26,-0.13,-0.05,-0.08,-0.00,-0.07
10341,-1.26,-0.02,-0.16,0.03,-0.11,-0.17
10342,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10343,-1.26,-0.02,-0.16,-0.18,-0.00,-0.17
10344,-1.26,0.08,-0.05,-0.28,-0.11,-0.07
10345,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10346,-1.26,-0.13,-0.05,0.03,-0.21,-0.17
10348,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10348,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10349,-1.26,-0.13,-0.05,-0.08,-0.21,0.04
10350,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10351,-1.26,-0.13,-0.16,0.03,-0.11,0.04
10352,-1.36,-0.02,-0.05,-0.08,-0.11,-0.17
10353,-1.36,-0.02,-0.16,0.03,-0.00,0.04
10354,-1.26,-0.02,-0.16,-0.18,-0.11,-0.07
10355,-1.26,-0.13,-0.05,0.03,-0.21,-0.17
10356,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10357,-1.16,-0.13,-0.05,0.03,-0.11,-0.07
10358,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10359,-1.26,-0.02,-0.05,0.03,-0.21,-0.07
10360,-1.26,-0.02,-0.16,0.03,-0.11,-0.17
10361,-1.26,-0.02,-0.16,-0.08,-0.11,-0.17
10362,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10363,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10364,-1.26,-0.02,-0.16,-0.08,-0.11,-0.07
10365,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10366,-1.16,-0.02,-0.16,0.03,-0.11,-0.17
10367,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10368,-1.26,-0.13,-0.05,0.13,-0.11,-0.07
10369,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10370,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10371,-1.26,-0.13,-0.16,0.03,-0.11,-0.07
10372,-1.16,-0.13,-0.05,-0.08,-0.00,-0.17
10373,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10374,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10375,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10376,-1.36,-0.13,-0.16,0.03,-0.11,-0.07
10377,-1.16,-0.02,-0.05,0.03,-0.21,-0.07
10378,-1.26,-0.13,-0.05,-0.08,-0.00,-0.17
10379,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10380,-1.36,-0.13,-0.16,0.03,-0.11,-0.17
10381,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10382,-1.26,-0.02,-0.16,0.03,-0.11,-0.07
10383,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10384,-1.26,-0.13,-0.16,0.03,-0.11,-0.07
10385,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10386,-1.26,0.08,-0.05,-0.08,-0.11,-0.07
10387,-1.26,-0.13,-0.05,-0.08,-0.21,-0.17
10388,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10389,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10390,-1.26,-0.13,-0.16,0.03,-0.11,-0.17
10391,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10392,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10393,-1.26,-0.02,-0.16,-0.08,-0.11,-0.17
10394,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10395,-1.36,-0.13,-0.05,0.03,-0.00,-0.07
10396,-1.16,-0.02,-0.05,0.03,-0.11,-0.17
10397,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10398,-1.26,-0.02,-0.05,0.03,-0.21,-0.07
10399,-1.26,-0.13,-0.16,0.03,-0.21,-0.07
10400,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10401,-1.36,-0.13,-0.05,-0.08,-0.11,-0.07
10402,-1.26,-0.02,-0.05,0.03,-0.00,-0.07
10403,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10404,-1.16,-0.02,-0.05,0.03,-0.21,-0.07
10405,-1.36,-0.02,-0.05,-0.08,-0.11,-0.17
10406,-1.26,-0.02,-0.16,-0.08,-0.11,-0.17
10407,-1.36,-0.13,-0.16,0.13,-0.00,0.04
10408,-1.26,-0.02,-0.05,-0.08,-0.11,0.04
10409,-1.26,-0.13,-0.05,-0.08,-0.00,-0.17
10410,-1.16,-0.02,-0.05,0.13,-0.11,-0.28
10411,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10412,-1.26,-0.02,-0.05,0.03,-0.00,-0.17
10413,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10414,-1.16,-0.13,-0.05,0.03,-0.11,-0.07
10415,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10416,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10417,-1.36,-0.02,-0.05,-0.08,-0.11,-0.07
10418,-1.16,-0.02,-0.05,-0.08,-0.11,-0.07
10419,-1.26,-0.13,-0.05,0.03,-0.00,-0.07
10420,-1.36,-0.02,-0.16,-0.08,-0.21,-0.17
10421,-1.26,-0.02,-0.16,0.03,-0.21,-0.17
10422,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10423,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10424,-1.26,-0.13,-0.16,-0.08,-0.11,-0.07
10425,-1.26,-0.02,-0.16,0.03,-0.21,-0.17
10426,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10427,-1.16,-0.02,-0.05,-0.08,-0.21,-0.17
10428,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10429,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10430,-1.16,-0.02,-0.05,-0.08,-0.21,-0.07
10431,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10432,-1.26,-0.13,-0.05,0.03,-0.21,-0.17
10433,-1.26,-0.13,-0.16,0.03,-0.11,-0.07
10434,-1.36,-0.02,-0.05,0.03,-0.11,-0.07
10435,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10436,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10437,-1.16,-0.13,-0.05,0.03,-0.21,-0.17
10438,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10439,-1.36,-0.02,-0.05,-0.08,-0.31,-0.07
10440,-1.16,-0.13,-0.16,-0.08,-0.21,0.04
10441,-1.36,-0.02,-0.05,0.13,-0.11,-0.07
10442,-1.16,-0.02,-0.05,-0.08,-0.11,-0.07
10443,-1.26,-0.13,-0.16,-0.08,-0.11,0.04
10444,-1.26,-0.02,-0.05,0.03,-0.21,-0.17
10445,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10446,-1.26,-0.02,-0.16,-0.08,-0.11,-0.17
10447,-1.26,-0.02,-0.16,0.13,-0.11,-0.07
10448,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10449,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10450,-1.26,-0.13,-0.05,-0.08,-0.00,-0.17
10451,-1.26,-0.02,-0.05,-0.08,-0.21,-0.07
10452,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10453,-1.16,-0.13,0.05,-0.08,-0.21,-0.07
10454,-1.26,0.08,-0.05,-0.18,-0.11,-0.07
10455,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10456,-1.26,-0.13,-0.16,0.03,-0.00,-0.17
10457,-1.16,-0.13,-0.16,0.03,-0.11,-0.07
10458,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10459,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10460,-1.26,-0.02,-0.05,0.03,-0.21,-0.17
10461,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10462,-1.16,-0.13,-0.05,-0.08,-0.11,-0.17
10463,-1.26,-0.13,-0.05,-0.08,-0.00,-0.07
10464,-1.26,-0.02,-0.05,-0.08,-0.00,-0.07
10465,-1.26,-0.13,-0.16,-0.08,-0.11,-0.17
10466,-1.26,-0.02,-0.05,0.03,-0.00,0.04
10467,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10468,-1.16,-0.02,-0.05,-0.08,-0.21,-0.07
10469,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10470,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10471,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10472,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10473,-1.26,-0.13,-0.05,0.03,-0.21,-0.07
10474,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10475,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10476,-1.26,-0.02,-0.16,-0.08,-0.11,-0.07
10477,-1.26,-0.02,-0.05,-0.08,-0.21,-0.07
10478,-1.16,-0.13,-0.05,0.03,-0.11,-0.07
10479,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10480,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10481,-1.26,-0.02,-0.16,0.03,-0.11,-0.17
10482,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10483,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10484,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10485,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10486,-1.26,-0.02,-0.16,0.03,-0.11,-0.07
10487,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10488,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10489,-1.36,-0.13,-0.16,-0.08,-0.00,-0.07
10490,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10491,-1.26,-0.13,-0.16,-0.08,-0.11,-0.07
10492,-1.26,0.08,0.05,-0.08,-0.11,-0.07
10493,-1.26,-0.02,-0.05,-0.18,-0.11,-0.07
10494,-1.26,-0.13,-0.05,0.03,-0.00,-0.07
10495,-1.26,0.08,-0.05,0.03,-0.11,-0.07
10496,-1.26,-0.02,-0.16,-0.08,-0.00,-0.07
10497,-1.26,-0.02,-0.05,0.03,-0.00,-0.07
10498,-1.26,-0.02,-0.05,-0.08,-0.00,0.04
10499,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10500,-1.26,-0.02,-0.05,0.03,-0.21,-0.17
10501,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10502,-1.16,-0.02,-0.05,-0.08,-0.11,-0.07
10503,-1.36,-0.13,-0.05,0.03,-0.11,-0.17
10504,-1.16,-0.02,-0.05,-0.08,-0.21,-0.07
10505,-1.16,-0.13,-0.05,-0.08,-0.11,-0.07
10506,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10507,-1.36,-0.02,-0.05,0.03,-0.11,-0.17
10508,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10509,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10510,-1.26,0.08,-0.05,-0.18,-0.11,-0.17
10511,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10512,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10513,-1.36,-0.02,-0.05,-0.08,-0.11,-0.17
10514,-1.16,-0.02,-0.16,-0.08,-0.21,-0.17
10515,-1.26,-0.02,-0.05,0.03,-0.00,-0.07
10516,-1.26,-0.13,-0.16,0.03,-0.11,-0.28
10517,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10518,-1.26,-0.13,-0.05,0.03,-0.21,-0.07
10519,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10520,-1.26,-0.13,-0.05,0.03,-0.00,-0.28
10521,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10522,-1.26,-0.02,-0.05,-0.18,-0.11,-0.17
10523,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10524,-1.26,-0.02,-0.05,0.03,-0.21,0.04
10525,-1.16,-0.02,-0.05,-0.08,-0.11,0.04
10526,-1.26,-0.02,-0.05,-0.08,-0.21,-0.07
10527,-1.36,-0.13,-0.16,0.03,-0.11,-0.17
10528,-1.26,-0.13,-0.05,0.03,-0.11,-0.17
10529,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10530,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10531,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10532,-1.26,-0.13,-0.05,0.13,-0.11,-0.07
10533,-1.36,-0.02,-0.16,0.03,-0.00,-0.07
10534,-1.26,-0.13,-0.16,-0.08,-0.11,-0.07
10535,-1.16,-0.02,-0.16,-0.08,-0.11,-0.17
10536,-1.36,-0.13,-0.05,0.03,-0.11,-0.17
10537,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10538,-1.26,-0.02,-0.05,0.03,-0.21,0.04
10539,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10540,-1.26,-0.02,-0.16,-0.08,-0.11,-0.17
10541,-1.26,-0.13,-0.16,0.03,-0.00,-0.17
10542,-1.26,-0.02,-0.05,0.13,-0.21,-0.07
10543,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10544,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10545,-1.26,-0.13,-0.05,0.03,-0.11,-0.28
10546,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10547,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10548,-1.26,-0.13,-0.16,-0.08,-0.21,-0.17
10549,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10550,-1.26,-0.02,-0.05,-0.18,-0.11,-0.17
10551,-1.16,-0.13,-0.05,0.03,-0.11,-0.17
10552,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10553,-1.26,-0.02,-0.05,-0.08,-0.21,-0.07
10554,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10555,-1.26,-0.02,-0.05,0.03,-0.21,0.04
10556,-1.26,-0.02,-0.16,-0.18,-0.21,0.04
10557,-1.36,-0.13,-0.05,0.03,-0.00,-0.07
10558,-1.16,-0.02,-0.05,0.03,-0.11,-0.17
10559,-1.26,-0.02,-0.05,0.03,-0.00,-0.07
10560,-1.26,-0.13,-0.16,0.03,-0.00,0.04
10561,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10562,-1.26,-0.13,-0.16,-0.08,-0.21,-0.17
10563,-1.16,-0.13,-0.05,0.03,-0.21,-0.17
10564,-1.26,-0.13,-0.05,0.03,-0.21,-0.07
10565,-1.16,-0.13,-0.05,-0.08,-0.11,-0.17
10566,-1.26,-0.13,-0.16,0.03,-0.11,-0.17
10567,-1.16,-0.02,-0.05,0.03,-0.11,-0.07
10568,-1.26,-0.13,-0.05,-0.08,-0.21,-0.07
10569,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10570,-1.26,-0.02,-0.16,-0.18,-0.00,-0.07
10571,-1.36,-0.02,-0.16,0.03,-0.21,-0.07
10572,-1.26,-0.13,-0.05,-0.18,-0.11,-0.07
10573,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10574,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10575,-1.26,-0.02,-0.16,-0.08,-0.11,-0.28
10576,-1.26,-0.02,-0.16,-0.08,-0.11,-0.07
10577,-1.36,-0.13,-0.05,-0.08,-0.11,-0.17
10578,-1.26,-0.02,-0.16,-0.08,-0.11,-0.07
10579,-1.26,-0.13,-0.16,0.03,-0.21,-0.07
10580,-1.36,-0.13,-0.05,-0.08,-0.21,-0.17
10581,-1.26,-0.13,-0.05,0.03,-0.21,-0.07
10582,-1.36,-0.02,-0.05,0.03,-0.11,-0.07
10583,-1.26,-0.13,-0.16,0.03,-0.21,-0.17
10584,-1.16,-0.13,-0.05,0.03,-0.31,-0.07
10585,-1.26,-0.02,-0.05,-0.08,-0.21,-0.07
10586,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10587,-1.26,-0.02,-0.16,0.03,-0.21,-0.17
10588,-1.26,-0.13,-0.16,-0.08,-0.21,-0.07
10589,-1.26,-0.13,-0.16,0.03,-0.21,-0.07
10590,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10591,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10592,-1.26,-0.02,-0.05,0.03,-0.00,-0.07
10593,-1.26,-0.02,-0.05,0.03,-0.11,0.04
10594,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10595,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10596,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10597,-1.26,-0.13,-0.05,0.03,-0.21,-0.17
10598,-1.36,-0.02,-0.05,-0.08,-0.11,-0.17
10599,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10600,-1.26,-0.02,-0.05,0.03,-0.21,0.04
10601,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10602,-1.16,-0.02,-0.05,-0.08,-0.11,-0.07
10603,-1.26,-0.13,-0.05,-0.08,-0.00,-0.07
10604,-1.16,-0.13,-0.16,-0.08,-0.21,-0.17
10605,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10606,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10607,-1.36,-0.02,-0.05,0.03,-0.00,0.04
10608,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10609,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10610,-1.16,0.08,-0.05,0.03,-0.21,-0.17
10611,-1.16,-0.13,-0.16,0.03,-0.11,-0.28
10612,-1.36,-0.13,-0.05,0.03,-0.11,-0.07
10613,-1.26,-0.02,-0.05,0.03,-0.21,-0.07
10614,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10615,-1.16,-0.13,-0.05,0.03,-0.21,-0.28
10616,-1.16,-0.13,-0.05,0.03,-0.11,-0.28
10617,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10618,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10619,-1.26,-0.13,-0.05,0.03,-0.00,-0.07
10620,-1.26,-0.02,-0.05,-0.18,-0.11,-0.17
10621,-1.26,-0.02,-0.05,-0.08,-0.11,-0.28
10622,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10623,-1.36,-0.02,-0.05,-0.08,-0.21,-0.17
10624,-1.26,-0.02,-0.05,0.03,-0.00,-0.07
10625,-1.26,-0.13,-0.05,-0.18,-0.11,-0.07
10626,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10627,-1.16,-0.02,-0.05,-0.08,-0.11,-0.17
10628,-1.36,-0.02,-0.05,0.03,-0.11,-0.07
10629,-1.26,-0.02,-0.05,0.03,-0.11,-0.17
10630,-1.26,-0.02,-0.05,0.13,-0.11,-0.17
10631,-1.26,-0.13,-0.05,0.03,-0.00,-0.07
10632,-1.36,-0.02,-0.16,-0.08,-0.21,-0.07
10633,-1.16,-0.13,-0.16,0.03,-0.11,-0.17
10634,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10635,-1.26,-0.13,-0.05,-0.18,-0.11,-0.07
10636,-1.26,-0.13,-0.05,-0.08,-0.00,-0.07
10637,-1.26,-0.13,-0.05,-0.08,-0.11,-0.07
10638,-1.16,-0.02,-0.05,-0.08,-0.11,-0.17
10639,-1.26,-0.13,-0.05,-0.08,-0.00,-0.07
10640,-1.26,-0.02,-0.05,0.03,-0.11,-0.07
10641,-1.26,0.08,-0.05,-0.08,-0.11,-0.17
10642,-1.26,-0.13,-0.16,-0.08,-0.11,-0.17
10643,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10644,-1.26,-0.02,-0.05,-0.08,-0.00,-0.17
10645,-1.26,-0.02,-0.05,-0.08,-0.11,-0.17
10646,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10647,-1.16,-0.02,-0.05,-0.08,-0.21,-0.17
10648,-1.16,-0.02,-0.05,-0.08,-0.00,-0.17
10649,-1.26,-0.02,-0.16,0.03,-0.21,-0.17
10650,-1.26,-0.02,-0.05,-0.08,-0.21,-0.17
10651,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10652,-1.26,-0.02,-0.05,0.03,-0.21,-0.07
10653,-1.36,-0.02,-0.16,-0.08,-0.11,-0.07
10654,-1.36,-0.02,-0.05,0.03,-0.00,-0.07
10655,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10656,-1.36,-0.13,-0.05,-0.08,-0.11,-0.17
10657,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
10658,-1.36,-0.02,-0.16,-0.18,-0.11,-0.17
10659,-1.26,-0.13,-0.16,0.03,-0.11,-0.07
10660,-1.26,-0.02,-0.05,-0.08,-0.11,-0.07
10661,-1.26,-0.13,-0.05,0.03,-0.21,-0.07
10662,-1.26,-0.02,-0.16,-0.08,-0.11,-0.17
10663,-1.26,-0.13,-0.05,0.03,-0.11,-0.07
10664,-1.26,-0.13,-0.05,0.03,-0.21,-0.17
10665,-1.26,-0.02,-0.05,0.03,-0.21,-0.17
10666,-1.36,-0.02,-0.05,-0.08,-0.21,-0.17
10667,-1.26,-0.13,-0.05,-0.08,-0.21,-0.17
10668,-1.26,-0.13,-0.16,0.03,-0.11,-0.07
10669,-1.26,-0.02,-0.05,-0.08,-0.00,-0.07
10670,-1.26,-0.02,-0.16,0.03,-0.11,0.04
10671,-1.26,-0.13,-0.05,0.03,-0.00,-0.17
10672,-1.36,0.08,-0.05,0.03,-0.11,-0.17
10673,-1.16,-0.02,-0.05,-0.08,-0.11,-0.28
10674,-1.26,-0.13,-0.05,-0.08,-0.11,-0.17
